Tanggal,Jam,Tanggal Jam,Total Pasien,Sembuh,Meninggal,Self Isolation,Masih Perawatan,Menunggu Hasil,Tenaga Kesehatan Terinfeksi,Positif Harian,Positif Aktif,Sembuh Harian,Tanpa Gejala,Bergejala,Belum Ada Data
2020-09-12 00:00:00,8.0,2020-09-12 08:00:00,53761,40183,1404,7490,4684,0.0,0.0,1440,12174,1068,29253.0,19041.0,5467.0
2020-09-13 00:00:00,8.0,2020-09-13 08:00:00,54864,41014,1410,7791,4649,0.0,0.0,1103,12440,831,29553.0,19733.0,5578.0
2020-09-14 00:00:00,8.0,2020-09-14 08:00:00,55926,42325,1440,7530,4631,0.0,0.0,1062,12161,1311,6885.0,1947.0,3329.0
2020-09-15 00:00:00,8.0,2020-09-15 08:00:00,56953,43306,1468,7711,4468,0.0,0.0,1027,12179,981,7058.0,1947.0,3174.0
2020-09-16 00:00:00,8.0,2020-09-16 08:00:00,58458,44251,1498,7907,4802,0.0,0.0,1505,12709,945,1673.0,6900.0,4136.0
2020-09-17 00:00:00,8.0,2020-09-17 08:00:00,59472,45207,1513,8013,4739,0.0,0.0,1014,12752,956,6128.0,1749.0,4875.0
2020-09-18 00:00:00,8.0,2020-09-18 08:00:00,60875,46235,1535,8450,4655,0.0,0.0,1403,13105,1028,6989.0,2638.0,3478.0
2020-09-19 00:00:00,8.0,2020-09-19 08:00:00,61807,47260,1546,8696,4305,0.0,0.0,932,13001,1025,6296.0,5873.0,832.0
2020-09-20 00:00:00,8.0,2020-09-20 08:00:00,62886,49209,1561,8297,3819,0.0,0.0,1079,12116,1949,6278.0,5301.0,537.0
2020-09-21 00:00:00,8.0,2020-09-21 08:00:00,64196,49630,1592,9225,3749,0.0,0.0,1310,12974,421,6278.0,5301.0,1395.0
2020-09-22 00:00:00,8.0,2020-09-22 08:00:00,65318,50473,1624,9380,3841,0.0,0.0,1122,13221,843,6871.0,4917.0,1433.0
2020-09-23 00:00:00,8.0,2020-09-23 08:00:00,66505,51578,1650,9611,3666,0.0,0.0,1187,13277,1105,6278.0,5301.0,1698.0
2020-09-24 00:00:00,8.0,2020-09-24 08:00:00,67638,52742,1664,9714,3518,0.0,0.0,1133,13232,1164,6555.0,4277.0,2400.0
2020-09-25 00:00:00,8.0,2020-09-25 08:00:00,68927,54352,1677,10027,2871,0.0,0.0,1289,12898,1610,6334.0,4076.0,2488.0
2020-09-26 00:00:00,8.0,2020-09-26 08:00:00,70184,55350,1679,10594,2561,0.0,0.0,1257,13155,998,7220.0,3550.0,2385.0
2020-09-27 00:00:00,8.0,2020-09-27 08:00:00,71370,56413,1692,10915,2350,0.0,0.0,1186,13265,1063,6976.0,3738.0,2551.0
2020-09-28 00:00:00,8.0,2020-09-28 08:00:00,72177,57741,1704,10474,2258,0.0,0.0,807,12732,1328,6678.0,5701.0,353.0
2020-09-29 00:00:00,8.0,2020-09-29 08:00:00,73309,58865,1718,10659,2067,0.0,0.0,1132,12726,1124,7001.0,3226.0,2499.0
2020-09-30 00:00:00,8.0,2020-09-30 08:00:00,74368,60320,1731,10353,1964,0.0,0.0,1059,12317,1455,5962.0,3124.0,3231.0
2020-10-01 00:00:00,8.0,2020-10-01 08:00:00,75521,61444,1737,10545,1795,0.0,0.0,1153,12340,1124,5972.0,3826.0,2542.0
2020-10-02 00:00:00,8.0,2020-10-02 08:00:00,76619,62279,1740,10496,2104,0.0,0.0,1098,12600,835,5932.0,3726.0,2942.0
2020-10-03 00:00:00,8.0,2020-10-03 08:00:00,77784,63286,1743,10652,2103,0.0,0.0,1165,12755,1007,5773.0,3747.0,3235.0
2020-10-04 00:00:00,8.0,2020-10-04 08:00:00,79214,64319,1761,11091,2043,0.0,0.0,1430,13134,1033,6329.0,3552.0,3253.0
2020-10-05 00:00:00,8.0,2020-10-05 08:00:00,80036,65295,1772,10912,2057,0.0,0.0,822,12969,976,6565.0,3260.0,3144.0
2020-10-06 00:00:00,8.0,2020-10-06 08:00:00,81043,66315,1806,10787,2135,0.0,0.0,1007,12922,1020,6714.0,3228.0,2980.0
2020-10-07 00:00:00,8.0,2020-10-07 08:00:00,82383,67310,1819,10807,2447,0.0,0.0,1340,13254,995,6671.0,3465.0,3118.0
2020-10-08 00:00:00,8.0,2020-10-08 08:00:00,83392,68352,1838,10717,2485,0.0,0.0,1009,13202,1042,7041.0,3280.0,2881.0
2020-10-09 00:00:00,8.0,2020-10-09 08:00:00,84364,69203,1860,10746,2555,0.0,0.0,972,13301,851,7008.0,3362.0,2931.0
2020-10-10 00:00:00,8.0,2020-10-10 08:00:00,85617,70487,1877,10698,2555,0.0,0.0,1253,13253,1284,6779.0,3164.0,3310.0
2020-10-11 00:00:00,8.0,2020-10-11 08:00:00,87006,71549,1901,10863,2693,0.0,0.0,1389,13556,1062,6802.0,4018.0,2736.0
2020-10-12 00:00:00,8.0,2020-10-12 08:00:00,88174,72633,1922,10814,2805,0.0,0.0,1168,13619,1084,6867.0,4160.0,2592.0
2020-10-13 00:00:00,8.0,2020-10-13 08:00:00,89228,73733,1944,10908,2643,0.0,0.0,1054,13551,1100,7393.0,4150.0,2008.0
2020-10-14 00:00:00,8.0,2020-10-14 08:00:00,90266,74924,1961,10822,2559,0.0,0.0,1038,13381,1191,7023.0,4633.0,1725.0
2020-10-15 00:00:00,8.0,2020-10-15 08:00:00,91337,75974,1984,10636,2743,0.0,0.0,1071,13379,1050,6900.0,4804.0,1675.0
2020-10-16 00:00:00,8.0,2020-10-16 08:00:00,92382,76956,2008,10498,2920,0.0,0.0,1045,13418,982,6753.0,5174.0,1491.0
2020-10-17 00:00:00,8.0,2020-10-17 08:00:00,93356,78062,2032,10591,2671,0.0,0.0,974,13262,1106,6376.0,5611.0,1275.0
2020-10-18 00:00:00,8.0,2020-10-18 08:00:00,94327,79136,2051,10782,2358,0.0,0.0,971,13140,1074,6505.0,5891.0,744.0
2020-10-19 00:00:00,8.0,2020-10-19 08:00:00,95253,80261,2064,10325,2603,0.0,0.0,926,12928,1125,6185.0,5755.0,988.0
2020-10-20 00:00:00,8.0,2020-10-20 08:00:00,96217,81107,2086,10292,2732,0.0,0.0,964,13024,846,6557.0,5747.0,720.0
2020-10-21 00:00:00,8.0,2020-10-21 08:00:00,97217,82178,2105,10273,2661,0.0,0.0,1000,12934,1071,6577.0,5568.0,789.0
2020-10-22 00:00:00,8.0,2020-10-22 08:00:00,98206,83338,2120,9980,2768,0.0,0.0,989,12748,1160,6530.0,5475.0,743.0
2020-10-23 00:00:00,8.0,2020-10-23 08:00:00,99158,84430,2138,9604,2986,0.0,0.0,952,12590,1092,6366.0,5428.0,796.0
2020-10-24 00:00:00,8.0,2020-10-24 08:00:00,100220,85586,2153,9557,2924,0.0,0.0,1062,12481,1156,5974.0,5541.0,966.0
2020-10-25 00:00:00,8.0,2020-10-25 08:00:00,100991,86815,2164,9151,2861,0.0,0.0,771,12012,1229,6137.0,5091.0,784.0
2020-10-26 00:00:00,8.0,2020-10-26 08:00:00,101897,87977,2185,8960,2775,0.0,0.0,906,11735,1162,6083.0,4900.0,752.0
2020-10-27 00:00:00,8.0,2020-10-27 08:00:00,102678,89060,2195,8743,2680,0.0,0.0,781,11423,1083,5947.0,4834.0,642.0
2020-10-28 00:00:00,8.0,2020-10-28 08:00:00,103522,90157,2211,8438,2716,0.0,0.0,844,11154,1097,5630.0,4955.0,569.0
2020-10-29 00:00:00,8.0,2020-10-29 08:00:00,104235,91235,2225,7951,2824,0.0,0.0,713,10775,1078,5410.0,4478.0,887.0
